stfips,stabbr,stname,jurisdiction,no_pfizer_because_ultra_cold_requirement_20201214,no_pfizer_because_ultra_cold_requirement_20201221,no_pfizer_because_ultra_cold_requirement_20201228,no_pfizer_because_ultra_cold_requirement_20210104,no_pfizer_because_ultra_cold_requirement_20210111,no_pfizer_because_ultra_cold_requirement_20210118,no_pfizer_because_ultra_cold_requirement_20210125,no_pfizer_because_ultra_cold_requirement_20210201,no_pfizer_because_ultra_cold_requirement_20210208,no_pfizer_because_ultra_cold_requirement_20210215,no_pfizer_because_ultra_cold_requirement_20210222,no_pfizer_because_ultra_cold_requirement_20210301,no_pfizer_because_ultra_cold_requirement_20210308,no_pfizer_because_ultra_cold_requirement_20210315,no_pfizer_because_ultra_cold_requirement_20210322,no_pfizer_because_ultra_cold_requirement_20210329,no_pfizer_because_ultra_cold_requirement_20210405,no_pfizer_because_ultra_cold_requirement_20210412,no_pfizer_because_ultra_cold_requirement_20210419,no_pfizer_because_ultra_cold_requirement_20210426,no_pfizer_because_ultra_cold_requirement_20210503,no_pfizer_because_ultra_cold_requirement_20210510,no_pfizer_because_ultra_cold_requirement_20210517,no_pfizer_because_ultra_cold_requirement_20210524,no_pfizer_because_ultra_cold_requirement_20210531,pfizer_allocation_dose1_20201214,pfizer_allocation_dose1_20201221,pfizer_allocation_dose1_20201228,pfizer_allocation_dose1_20210104,pfizer_allocation_dose1_20210111,pfizer_allocation_dose1_20210118,pfizer_allocation_dose1_20210125,pfizer_allocation_dose1_20210201,pfizer_allocation_dose1_20210208,pfizer_allocation_dose1_20210215,pfizer_allocation_dose1_20210222,pfizer_allocation_dose1_20210301,pfizer_allocation_dose1_20210308,pfizer_allocation_dose1_20210315,pfizer_allocation_dose1_20210322,pfizer_allocation_dose1_20210329,pfizer_allocation_dose1_20210405,pfizer_allocation_dose1_20210412,pfizer_allocation_dose1_20210419,pfizer_allocation_dose1_20210426,pfizer_allocation_dose1_20210503,pfizer_allocation_dose1_20210510,pfizer_allocation_dose1_20210517,pfizer_allocation_dose1_20210524,pfizer_allocation_dose1_20210531,pfizer_allocation_dose2_20201214,pfizer_allocation_dose2_20201221,pfizer_allocation_dose2_20201228,pfizer_allocation_dose2_20210104,pfizer_allocation_dose2_20210111,pfizer_allocation_dose2_20210118,pfizer_allocation_dose2_20210125,pfizer_allocation_dose2_20210201,pfizer_allocation_dose2_20210208,pfizer_allocation_dose2_20210215,pfizer_allocation_dose2_20210222,pfizer_allocation_dose2_20210301,pfizer_allocation_dose2_20210308,pfizer_allocation_dose2_20210315,pfizer_allocation_dose2_20210322,pfizer_allocation_dose2_20210329,pfizer_allocation_dose2_20210405,pfizer_allocation_dose2_20210412,pfizer_allocation_dose2_20210419,pfizer_allocation_dose2_20210426,pfizer_allocation_dose2_20210503,pfizer_allocation_dose2_20210510,pfizer_allocation_dose2_20210517,pfizer_allocation_dose2_20210524,pfizer_allocation_dose2_20210531,pfizer_receive_dose1_dose2_simultaneously_20201214,pfizer_receive_dose1_dose2_simultaneously_20201221,pfizer_receive_dose1_dose2_simultaneously_20201228,pfizer_receive_dose1_dose2_simultaneously_20210104,pfizer_receive_dose1_dose2_simultaneously_20210111,pfizer_receive_dose1_dose2_simultaneously_20210118,pfizer_receive_dose1_dose2_simultaneously_20210125,pfizer_receive_dose1_dose2_simultaneously_20210201,pfizer_receive_dose1_dose2_simultaneously_20210208,pfizer_receive_dose1_dose2_simultaneously_20210215,pfizer_receive_dose1_dose2_simultaneously_20210222,pfizer_receive_dose1_dose2_simultaneously_20210301,pfizer_receive_dose1_dose2_simultaneously_20210308,pfizer_receive_dose1_dose2_simultaneously_20210315,pfizer_receive_dose1_dose2_simultaneously_20210322,pfizer_receive_dose1_dose2_simultaneously_20210329,pfizer_receive_dose1_dose2_simultaneously_20210405,pfizer_receive_dose1_dose2_simultaneously_20210412,pfizer_receive_dose1_dose2_simultaneously_20210419,pfizer_receive_dose1_dose2_simultaneously_20210426,pfizer_receive_dose1_dose2_simultaneously_20210503,pfizer_receive_dose1_dose2_simultaneously_20210510,pfizer_receive_dose1_dose2_simultaneously_20210517,pfizer_receive_dose1_dose2_simultaneously_20210524,pfizer_receive_dose1_dose2_simultaneously_20210531,pfizer_sovereign_nation_supplement_20201214,pfizer_sovereign_nation_supplement_20201221,pfizer_sovereign_nation_supplement_20201228,pfizer_sovereign_nation_supplement_20210104,pfizer_sovereign_nation_supplement_20210111,pfizer_sovereign_nation_supplement_20210118,pfizer_sovereign_nation_supplement_20210125,pfizer_sovereign_nation_supplement_20210201,pfizer_sovereign_nation_supplement_20210208,pfizer_sovereign_nation_supplement_20210215,pfizer_sovereign_nation_supplement_20210222,pfizer_sovereign_nation_supplement_20210301,pfizer_sovereign_nation_supplement_20210308,pfizer_sovereign_nation_supplement_20210315,pfizer_sovereign_nation_supplement_20210322,pfizer_sovereign_nation_supplement_20210329,pfizer_sovereign_nation_supplement_20210405,pfizer_sovereign_nation_supplement_20210412,pfizer_sovereign_nation_supplement_20210419,pfizer_sovereign_nation_supplement_20210426,pfizer_sovereign_nation_supplement_20210503,pfizer_sovereign_nation_supplement_20210510,pfizer_sovereign_nation_supplement_20210517,pfizer_sovereign_nation_supplement_20210524,pfizer_sovereign_nation_supplement_20210531,moderna_allocation_dose1_20201221,moderna_allocation_dose1_20201228,moderna_allocation_dose1_20210104,moderna_allocation_dose1_20210111,moderna_allocation_dose1_20210118,moderna_allocation_dose1_20210125,moderna_allocation_dose1_20210201,moderna_allocation_dose1_20210208,moderna_allocation_dose1_20210215,moderna_allocation_dose1_20210222,moderna_allocation_dose1_20210301,moderna_allocation_dose1_20210308,moderna_allocation_dose1_20210315,moderna_allocation_dose1_20210322,moderna_allocation_dose1_20210329,moderna_allocation_dose1_20210405,moderna_allocation_dose1_20210412,moderna_allocation_dose1_20210419,moderna_allocation_dose1_20210426,moderna_allocation_dose1_20210503,moderna_allocation_dose1_20210510,moderna_allocation_dose1_20210517,moderna_allocation_dose1_20210524,moderna_allocation_dose1_20210531,moderna_allocation_dose2_20201221,moderna_allocation_dose2_20201228,moderna_allocation_dose2_20210104,moderna_allocation_dose2_20210111,moderna_allocation_dose2_20210118,moderna_allocation_dose2_20210125,moderna_allocation_dose2_20210201,moderna_allocation_dose2_20210208,moderna_allocation_dose2_20210215,moderna_allocation_dose2_20210222,moderna_allocation_dose2_20210301,moderna_allocation_dose2_20210308,moderna_allocation_dose2_20210315,moderna_allocation_dose2_20210322,moderna_allocation_dose2_20210329,moderna_allocation_dose2_20210405,moderna_allocation_dose2_20210412,moderna_allocation_dose2_20210419,moderna_allocation_dose2_20210426,moderna_allocation_dose2_20210503,moderna_allocation_dose2_20210510,moderna_allocation_dose2_20210517,moderna_allocation_dose2_20210524,moderna_allocation_dose2_20210531,moderna_receive_dose1_dose2_simultaneously_20201221,moderna_receive_dose1_dose2_simultaneously_20201228,moderna_receive_dose1_dose2_simultaneously_20210104,moderna_receive_dose1_dose2_simultaneously_20210111,moderna_receive_dose1_dose2_simultaneously_20210118,moderna_receive_dose1_dose2_simultaneously_20210125,moderna_receive_dose1_dose2_simultaneously_20210201,moderna_receive_dose1_dose2_simultaneously_20210208,moderna_receive_dose1_dose2_simultaneously_20210215,moderna_receive_dose1_dose2_simultaneously_20210222,moderna_receive_dose1_dose2_simultaneously_20210301,moderna_receive_dose1_dose2_simultaneously_20210308,moderna_receive_dose1_dose2_simultaneously_20210315,moderna_receive_dose1_dose2_simultaneously_20210322,moderna_receive_dose1_dose2_simultaneously_20210329,moderna_receive_dose1_dose2_simultaneously_20210405,moderna_receive_dose1_dose2_simultaneously_20210412,moderna_receive_dose1_dose2_simultaneously_20210419,moderna_receive_dose1_dose2_simultaneously_20210426,moderna_receive_dose1_dose2_simultaneously_20210503,moderna_receive_dose1_dose2_simultaneously_20210510,moderna_receive_dose1_dose2_simultaneously_20210517,moderna_receive_dose1_dose2_simultaneously_20210524,moderna_receive_dose1_dose2_simultaneously_20210531,moderna_sovereign_nation_supplement_20201221,moderna_sovereign_nation_supplement_20201228,moderna_sovereign_nation_supplement_20210104,moderna_sovereign_nation_supplement_20210111,moderna_sovereign_nation_supplement_20210118,moderna_sovereign_nation_supplement_20210125,moderna_sovereign_nation_supplement_20210201,moderna_sovereign_nation_supplement_20210208,moderna_sovereign_nation_supplement_20210215,moderna_sovereign_nation_supplement_20210222,moderna_sovereign_nation_supplement_20210301,moderna_sovereign_nation_supplement_20210308,moderna_sovereign_nation_supplement_20210315,moderna_sovereign_nation_supplement_20210322,moderna_sovereign_nation_supplement_20210329,moderna_sovereign_nation_supplement_20210405,moderna_sovereign_nation_supplement_20210412,moderna_sovereign_nation_supplement_20210419,moderna_sovereign_nation_supplement_20210426,moderna_sovereign_nation_supplement_20210503,moderna_sovereign_nation_supplement_20210510,moderna_sovereign_nation_supplement_20210517,moderna_sovereign_nation_supplement_20210524,moderna_sovereign_nation_supplement_20210531,janssen_allocation_dose1_20210301,janssen_allocation_dose1_20210315,janssen_allocation_dose1_20210322,janssen_allocation_dose1_20210329,janssen_allocation_dose1_20210405,janssen_allocation_dose1_20210412,janssen_allocation_dose1_20210503,janssen_allocation_dose1_20210510,janssen_receive_dose1_dose2_simultaneously_20210301,janssen_receive_dose1_dose2_simultaneously_20210315,janssen_receive_dose1_dose2_simultaneously_20210322,janssen_receive_dose1_dose2_simultaneously_20210329,janssen_receive_dose1_dose2_simultaneously_20210405,janssen_receive_dose1_dose2_simultaneously_20210412,janssen_receive_dose1_dose2_simultaneously_20210503,janssen_receive_dose1_dose2_simultaneously_20210510,janssen_sovereign_nation_supplement_20210301,janssen_sovereign_nation_supplement_20210315,janssen_sovereign_nation_supplement_20210322,janssen_sovereign_nation_supplement_20210329,janssen_sovereign_nation_supplement_20210405,janssen_sovereign_nation_supplement_20210412,janssen_sovereign_nation_supplement_20210503,janssen_sovereign_nation_supplement_20210510
13,GA,Georgia,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84825,60450,77025,60450,60450,63375,63375,62400,63375,63375,99450,114660,125190,134550,136890,167310,136890,139230,149760,149760,149760,149760,149760,149760,149490,84825,60450,77025,60450,60450,63375,63375,62400,63375,63375,99450,114660,125190,134550,136890,167310,136890,139230,149760,149760,149760,149760,149760,149760,149490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174400,60200,60000,60200,63300,63300,83500,91300,98600,98600,98600,98600,98600,98600,98600,103000,103000,111100,111100,111100,113600,113660,113660,111160,174400,60200,60000,60200,63300,63300,83500,91300,98600,98600,98600,98600,98600,98600,98600,103000,103000,111100,111100,111100,113600,113660,113660,111160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83000,11500,11500,58400,148500,17600,22800,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,HI,Hawaii,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12675,8775,11700,8775,8775,9750,9750,9750,9750,9750,15210,16380,18720,19890,19890,24570,19890,19890,22230,22230,22230,22230,22230,22230,22590,12675,8775,11700,8775,8775,9750,9750,9750,9750,9750,15210,16380,18720,19890,19890,24570,19890,19890,22230,22230,22230,22230,22230,22230,22590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,8700,8600,8700,9100,9100,12000,13100,14200,14200,14200,14200,14200,14200,14200,14800,14800,15900,15900,15900,16300,16360,16360,15960,25000,8700,8600,8700,9100,9100,12000,13100,14200,14200,14200,14200,14200,14200,14200,14800,14800,15900,15900,15900,16300,16360,16360,15960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11900,1700,1700,8400,21300,2600,3300,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,ID,Idaho,Idaho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13650,9750,12675,9750,9750,10725,10725,10725,10725,10725,16380,18720,19890,22230,22230,26910,22230,23400,24570,24570,24570,24570,24570,24570,25110,13650,9750,12675,9750,9750,10725,10725,10725,10725,10725,16380,18720,19890,22230,22230,26910,22230,23400,24570,24570,24570,24570,24570,24570,25110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,9700,9700,9700,10200,10200,13400,14700,15800,15800,15800,15800,15800,15800,15800,16600,16600,17800,17800,17800,18200,18320,18320,17920,28000,9700,9700,9700,10200,10200,13400,14700,15800,15800,15800,15800,15800,15800,15800,16600,16600,17800,17800,17800,18200,18320,18320,17920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13300,1900,1900,9500,23800,2900,3700,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,IL,Illinois,Illinois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85800,60450,78000,60450,60450,63375,63375,62400,63375,63375,99450,114660,125190,134550,136890,167310,136890,139230,149760,149760,149760,149760,149760,149760,149490,85800,60450,78000,60450,60450,63375,63375,62400,63375,63375,99450,114660,125190,134550,136890,167310,136890,139230,149760,149760,149760,149760,149760,149760,149490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174600,60300,60100,60300,63300,63300,83600,91300,98700,98700,98700,98700,98700,98700,98700,103100,103100,111300,111300,111300,113800,113660,113660,111160,174600,60300,60100,60300,63300,63300,83600,91300,98700,98700,98700,98700,98700,98700,98700,103100,103100,111300,111300,111300,113800,113660,113660,111160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83100,11500,11500,58400,148600,17600,22800,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,IN,Indiana,Indiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55575,39975,50700,39000,39975,40950,40950,40950,40950,40950,64350,74880,80730,87750,88920,108810,88920,91260,97110,97110,97110,97110,97110,97110,97200,55575,39975,50700,39000,39975,40950,40950,40950,40950,40950,64350,74880,80730,87750,88920,108810,88920,91260,97110,97110,97110,97110,97110,97110,97200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113300,39200,39000,39200,41100,41100,54300,59300,64100,64100,64100,64100,64100,64100,64100,66900,66900,72200,72200,72200,73800,73840,73840,72240,113300,39200,39000,39200,41100,41100,54300,59300,64100,64100,64100,64100,64100,64100,64100,66900,66900,72200,72200,72200,73800,73840,73840,72240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53900,7500,7500,38000,96500,11400,14800,11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,IA,Iowa,Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26325,19500,24375,18525,19500,19500,19500,19500,19500,19500,31590,35100,38610,42120,42120,51480,42120,43290,46800,46800,46800,46800,46800,46800,46530,26325,19500,24375,18525,19500,19500,19500,19500,19500,19500,31590,35100,38610,42120,42120,51480,42120,43290,46800,46800,46800,46800,46800,46800,46530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53800,18600,18500,18600,19500,19500,25800,28200,30400,30400,30400,30400,30400,30400,30400,31800,31800,34300,34300,34300,35100,35100,35100,34300,53800,18600,18500,18600,19500,19500,25800,28200,30400,30400,30400,30400,30400,30400,30400,31800,31800,34300,34300,34300,35100,35100,35100,34300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,3600,3600,18100,45800,5400,7100,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,KS,Kansas,Kansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24375,17550,22425,17550,17550,18525,18525,17550,18525,18525,28080,32760,35100,38610,38610,47970,38610,39780,42120,42120,42120,42120,42120,42120,42390,24375,17550,22425,17550,17550,18525,18525,17550,18525,18525,28080,32760,35100,38610,38610,47970,38610,39780,42120,42120,42120,42120,42120,42120,42390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49100,17000,16900,17000,17800,17800,23500,25700,27800,27800,27800,27800,27800,27800,27800,29000,29000,31300,31300,31300,32000,32060,32060,31360,49100,17000,16900,17000,17800,17800,23500,25700,27800,27800,27800,27800,27800,27800,27800,29000,29000,31300,31300,31300,32000,32060,32060,31360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23400,3300,3300,16500,41800,5000,6400,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,KY,Kentucky,Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38025,27300,34125,27300,27300,28275,28275,28275,28275,28275,44460,50310,54990,59670,60840,73710,60840,62010,66690,66690,66690,66690,66690,66690,65880,38025,27300,34125,27300,27300,28275,28275,28275,28275,28275,44460,50310,54990,59670,60840,73710,60840,62010,66690,66690,66690,66690,66690,66690,65880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76700,26500,26400,26500,27900,27900,36700,40200,43400,43400,43400,43400,43400,43400,43400,45300,45300,48900,48900,48900,50000,49960,49960,48860,76700,26500,26400,26500,27900,27900,36700,40200,43400,43400,43400,43400,43400,43400,43400,45300,45300,48900,48900,48900,50000,49960,49960,48860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36500,5100,5100,25700,65300,7800,10100,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,LA,Louisiana,Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39000,28275,36075,28275,28275,29250,29250,29250,29250,29250,45630,52650,57330,62010,62010,77220,62010,64350,69030,69030,69030,69030,69030,69030,69120,39000,28275,36075,28275,28275,29250,29250,29250,29250,29250,45630,52650,57330,62010,62010,77220,62010,64350,69030,69030,69030,69030,69030,69030,69120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79500,27500,27400,27500,28900,28900,38100,41600,45000,45000,45000,45000,45000,45000,45000,47000,47000,50700,50700,50700,51900,51880,51880,50680,79500,27500,27400,27500,28900,28900,38100,41600,45000,45000,45000,45000,45000,45000,45000,47000,47000,50700,50700,50700,51900,51880,51880,50680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37900,5200,5200,26600,67700,8000,10400,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,ME,Maine,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12675,8775,10725,8775,8775,8775,8775,8775,8775,8775,14040,16380,17550,18720,19890,23400,19890,19890,21060,21060,21060,21060,21060,21060,21420,12675,8775,10725,8775,8775,8775,8775,8775,8775,8775,14040,16380,17550,18720,19890,23400,19890,19890,21060,21060,21060,21060,21060,21060,21420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24200,8400,8300,8400,8800,8800,11600,12700,13700,13700,13700,13700,13700,13700,13700,14300,14300,15400,15400,15400,15800,15800,15800,15400,24200,8400,8300,8400,8800,8800,11600,12700,13700,13700,13700,13700,13700,13700,13700,14300,14300,15400,15400,15400,15800,15800,15800,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,1600,1600,8100,20600,2500,3200,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,MD,Maryland,Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50700,36075,46800,36075,36075,38025,38025,38025,38025,38025,59670,69030,74880,80730,81900,100620,81900,83070,90090,90090,90090,90090,90090,90090,89370,50700,36075,46800,36075,36075,38025,38025,38025,38025,38025,59670,69030,74880,80730,81900,100620,81900,83070,90090,90090,90090,90090,90090,90090,89370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104300,36000,35900,36000,37800,37800,49900,54600,59000,59000,59000,59000,59000,59000,59000,61600,61600,66500,66500,66500,68000,68000,68000,66500,104300,36000,35900,36000,37800,37800,49900,54600,59000,59000,59000,59000,59000,59000,59000,61600,61600,66500,66500,66500,68000,68000,68000,66500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49600,6900,6900,34900,88800,10500,13600,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,MA,Massachusetts,Massachusetts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59475,42900,54600,42900,42900,43875,43875,43875,43875,43875,70200,79560,87750,93600,95940,117000,95940,97110,105300,105300,105300,105300,105300,105300,104580,59475,42900,54600,42900,42900,43875,43875,43875,43875,43875,70200,79560,87750,93600,95940,117000,95940,97110,105300,105300,105300,105300,105300,105300,104580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121900,42100,42000,42100,44300,44300,58400,63800,69000,69000,69000,69000,69000,69000,69000,72100,72100,77700,77700,77700,79500,79500,79500,77700,121900,42100,42000,42100,44300,44300,58400,63800,69000,69000,69000,69000,69000,69000,69000,72100,72100,77700,77700,77700,79500,79500,79500,77700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58100,8000,8000,40800,103800,12300,16000,12300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,MI,Michigan,Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84825,60450,77025,60450,60450,62400,62400,62400,62400,62400,99450,113490,124020,133380,135720,166140,135720,139230,148590,148590,148590,148590,148590,148590,147870,84825,60450,77025,60450,60450,62400,62400,62400,62400,62400,99450,113490,124020,133380,135720,166140,135720,139230,148590,148590,148590,148590,148590,148590,147870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173600,60000,59800,60000,63000,63000,83100,90900,98200,98200,98200,98200,98200,98200,98200,102600,102600,110600,110600,110600,113100,113100,113100,110600,173600,60000,59800,60000,63000,63000,83100,90900,98200,98200,98200,98200,98200,98200,98200,102600,102600,110600,110600,110600,113100,113100,113100,110600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82700,11400,11400,58100,147800,17500,22700,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,MN,Minnesota,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46800,33150,42900,33150,33150,34125,34125,34125,34125,34125,54990,62010,67860,73710,74880,91260,74880,76050,81900,81900,81900,81900,81900,81900,81540,46800,33150,42900,33150,33150,34125,34125,34125,34125,34125,54990,62010,67860,73710,74880,91260,74880,76050,81900,81900,81900,81900,81900,81900,81540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94900,32900,32700,32900,34500,34500,45500,49700,53800,53800,53800,53800,53800,53800,53800,56200,56200,60600,60600,60600,62000,62020,62020,60620,94900,32900,32700,32900,34500,34500,45500,49700,53800,53800,53800,53800,53800,53800,53800,56200,56200,60600,60600,60600,62000,62020,62020,60620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45200,6300,6300,31800,80800,9600,12400,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
